borrower_id,age,gender,location,has_mobile_money,has_bank_account,employment_type,monthly_income,months_active,monthly_tx_count,previous_defaults,informal_borrowing_history,default
4392,64,M,Rural,1,0,Informal,63518.04659466121,3,17,1,1,0
4393,18,M,Rural,1,0,Informal,17670.339784893116,76,44,1,0,0
4394,21,M,Urban,1,1,Self-Employed,81181.11765401582,77,31,0,0,0
4395,47,M,Rural,1,0,Public Sector,7350.397791094118,102,10,0,0,0
4396,47,M,Rural,0,0,Self-Employed,51518.7278152395,33,44,0,0,0
4397,34,F,Rural,0,1,Self-Employed,12398.889561281809,97,24,1,1,0
4398,32,M,Rural,0,0,Informal,9414.807095503918,37,36,0,0,0
4399,21,F,Rural,0,0,Self-Employed,20415.619705030025,65,17,0,1,0
4400,55,F,Urban,1,0,Self-Employed,11190.900091745018,97,1,2,0,0
4401,39,M,Rural,1,1,Informal,11434.243991683912,43,28,0,1,0
4402,24,F,Rural,1,1,Informal,18036.93900005314,14,25,1,1,0
4403,40,F,Rural,0,0,Informal,2880.8358905214727,98,36,0,0,0
4404,71,M,Rural,0,0,Informal,6458.149218799149,34,36,0,0,0
4405,32,M,Rural,1,1,Informal,21810.29650083301,26,34,0,0,0
4406,68,F,Urban,1,0,Self-Employed,27044.727344051495,82,25,1,0,0
4407,32,F,Urban,1,1,Self-Employed,16281.832133676826,64,0,0,0,0
4408,28,F,Urban,0,0,Informal,15255.867247388009,4,29,0,0,0
4409,32,F,Rural,1,0,Public Sector,16880.201472772027,109,47,0,0,0
4410,36,M,Urban,0,1,Self-Employed,26324.668406433862,62,45,0,0,0
4411,24,F,Urban,1,0,Self-Employed,3909.0146061917912,33,4,0,1,0
4412,51,F,Urban,1,0,Private Sector,8139.172646817053,11,43,0,1,0
4413,37,F,Urban,1,0,Public Sector,11527.372913751267,82,7,0,0,0
4414,58,F,Rural,0,0,Informal,14309.15415287082,91,4,0,1,0
4415,45,F,Urban,0,1,Private Sector,2262.695327284165,90,1,0,1,0
4416,43,F,Urban,1,1,Informal,4474.313226462518,76,25,0,1,0
4417,44,M,Urban,1,0,Informal,12072.611149700842,105,8,0,1,0
4418,26,F,Urban,1,0,Informal,27516.34801087618,73,31,0,1,0
4419,58,M,Urban,1,0,Self-Employed,8749.843105968113,29,23,0,1,0
4420,23,F,Rural,1,0,Private Sector,7176.097066409282,27,42,0,1,0
4421,59,F,Urban,1,0,Informal,18675.31286345167,46,10,0,0,0
4422,74,F,Urban,0,0,Self-Employed,9410.357542585727,87,13,1,0,1
4423,61,M,Urban,0,0,Informal,24753.985374622313,3,25,1,0,1
4424,43,F,Urban,0,0,Self-Employed,10249.276559638718,36,6,0,0,0
4425,35,M,Rural,0,0,Informal,5013.3032989520425,52,22,0,1,0
4426,67,M,Rural,0,1,Self-Employed,38120.216043362765,68,29,0,0,0
4427,32,M,Rural,0,0,Self-Employed,32919.871509102166,18,30,0,0,0
4428,45,F,Urban,1,0,Informal,5696.68339155915,11,23,0,0,0
4429,61,M,Urban,1,0,Private Sector,16790.791403042385,109,5,1,0,0
4430,70,F,Urban,1,0,Private Sector,9420.915063796183,12,12,0,0,0
4431,70,M,Urban,0,0,Informal,20075.87866210065,10,3,0,1,0
4432,23,F,Rural,1,0,Self-Employed,6072.175634805928,24,47,0,1,0
4433,69,F,Rural,1,0,Self-Employed,24575.290536564302,41,29,0,0,0
4434,24,F,Urban,0,0,Informal,31824.260733450898,26,15,0,0,0
4435,51,F,Urban,0,1,Informal,5733.886284387682,97,15,0,1,0
4436,70,F,Urban,0,0,Self-Employed,12915.49616860611,16,2,1,1,0
4437,55,F,Urban,0,1,Self-Employed,32363.77462676263,17,23,2,1,1
4438,72,F,Urban,0,1,Self-Employed,5491.369335015183,15,2,1,0,0
4439,37,M,Rural,0,1,Self-Employed,7164.988364847579,78,35,0,0,0
4440,35,M,Urban,1,0,Self-Employed,20773.08444207322,105,10,0,1,0
4441,36,F,Rural,0,0,Informal,10758.718212426364,20,5,0,0,0
4442,38,F,Rural,0,0,Informal,3469.629827479551,67,5,1,0,1
4443,56,F,Rural,1,0,Informal,9469.65087885873,45,1,0,1,0
4444,43,F,Rural,0,0,Informal,49472.65542895645,75,19,0,1,0
4445,60,M,Rural,0,1,Self-Employed,63725.09227374528,78,2,0,0,0
4446,41,F,Urban,0,0,Self-Employed,7349.2524241389465,35,4,0,0,0
4447,35,F,Rural,0,0,Informal,5892.181731993113,72,10,0,0,1
4448,28,F,Rural,1,0,Self-Employed,8481.252683054314,7,28,0,0,0
4449,49,F,Rural,1,0,Informal,51717.078395380464,58,11,0,0,0
4450,69,F,Rural,1,0,Informal,23997.33274195716,116,20,0,1,0
4451,66,F,Urban,0,1,Private Sector,39469.80039458127,107,21,1,1,0
4452,32,F,Rural,0,0,Informal,27199.895515823602,7,29,0,1,0
4453,45,M,Rural,0,0,Self-Employed,4257.901269172828,7,2,0,0,0
4454,58,F,Urban,0,1,Informal,5726.986423227679,98,49,0,1,0
4455,52,F,Urban,0,1,Informal,7009.940484024039,25,4,0,0,1
4456,21,M,Urban,1,0,Self-Employed,8058.182007528118,80,49,0,1,0
4457,51,M,Urban,1,0,Self-Employed,7110.852456706845,65,14,0,0,0
4458,20,F,Rural,1,0,Self-Employed,7804.463632349054,49,20,1,0,0
4459,24,M,Urban,0,1,Public Sector,20422.964744470704,37,3,0,0,0
4460,55,F,Rural,1,0,Self-Employed,13638.610876300896,89,18,0,1,0
4461,23,M,Rural,0,0,Self-Employed,32462.649717183514,31,44,0,1,0
4462,37,M,Rural,0,0,Informal,14965.36271509467,92,34,0,1,0
4463,51,F,Urban,1,0,Informal,7122.4129220396635,28,31,0,0,0
4464,55,M,Rural,0,1,Self-Employed,14225.516485291342,105,18,0,1,0
4465,43,M,Rural,0,0,Self-Employed,3651.796929628406,84,46,0,0,0
4466,23,F,Rural,0,1,Informal,1924.7536022873937,65,38,0,0,0
4467,63,F,Urban,1,0,Informal,20467.483519980648,12,12,0,1,0
4468,72,M,Rural,1,0,Informal,27630.376725074802,26,30,1,1,0
4469,68,F,Rural,1,0,Informal,12961.342367426889,76,19,0,1,0
4470,60,F,Rural,0,1,Informal,8946.149699448924,69,9,0,0,0
4471,40,F,Urban,0,0,Self-Employed,4181.92455995877,13,32,0,1,0
4472,67,M,Rural,0,1,Self-Employed,31118.663462653603,12,20,0,0,0
4473,45,M,Urban,0,0,Private Sector,18143.12736644717,73,4,2,0,0
4474,25,F,Rural,1,1,Self-Employed,15443.783584151106,45,43,0,0,0
4475,66,F,Rural,0,0,Informal,12187.473955411479,57,30,1,0,0
4476,36,M,Rural,1,0,Self-Employed,8403.187947588603,73,27,0,1,0
4477,71,F,Rural,1,1,Self-Employed,5021.061740324316,102,49,0,0,0
4478,38,M,Rural,0,1,Self-Employed,14975.732372129036,30,35,0,1,0
4479,67,F,Rural,0,1,Informal,7952.193452064906,83,48,0,0,0
4480,48,F,Urban,0,0,Self-Employed,8715.463769187847,103,35,0,0,0
4481,44,F,Rural,0,0,Informal,48353.777087849056,109,8,0,1,0
4482,34,F,Rural,1,0,Informal,11772.965123928609,117,24,2,0,0
4483,65,M,Rural,1,0,Informal,1719.2761146104663,1,25,0,0,0
4484,21,F,Rural,1,0,Informal,7971.7255237098425,10,14,0,1,0
4485,44,M,Rural,0,1,Public Sector,5490.97770485484,104,15,0,0,0
4486,39,F,Rural,1,1,Informal,10945.101077922378,25,29,0,1,0
4487,48,F,Rural,1,1,Informal,3914.6338810430925,35,20,1,0,0
4488,32,M,Rural,1,1,Self-Employed,17308.07279617661,57,5,0,0,0
4489,55,M,Urban,0,0,Public Sector,9654.407093641905,79,29,0,0,0
4490,39,M,Urban,0,1,Self-Employed,8362.000377989589,5,29,0,0,0
4491,28,M,Urban,1,1,Informal,13790.261291809267,78,40,0,0,0
4492,29,M,Rural,1,1,Informal,11506.846985250831,12,5,1,1,1
4493,57,F,Urban,0,0,Self-Employed,10984.659389117349,45,22,0,1,0
4494,32,F,Rural,0,1,Self-Employed,10225.845353661989,108,45,0,1,0
4495,35,F,Rural,1,0,Informal,12037.374522222306,15,13,0,0,0
4496,53,F,Urban,1,0,Public Sector,16099.82792023213,6,37,0,1,0
4497,36,F,Rural,0,0,Self-Employed,14565.328788567362,57,17,0,1,0
4498,40,M,Rural,0,0,Self-Employed,30137.534530851015,30,9,0,1,0
4499,31,F,Urban,1,0,Informal,7900.421145642089,30,35,0,1,0
4500,37,F,Urban,0,0,Public Sector,14802.090809421092,51,39,0,0,0
4501,57,F,Rural,0,0,Self-Employed,86586.97390759832,21,45,0,0,0
4502,48,F,Rural,1,0,Informal,11840.250956008804,3,36,0,1,0
4503,74,F,Rural,1,0,Informal,12213.28107419292,111,15,0,1,0
4504,61,F,Urban,0,1,Informal,4452.914301669854,97,36,0,0,0
4505,18,F,Rural,1,0,Informal,6915.044082001485,49,1,0,0,0
4506,39,M,Rural,1,0,Informal,11236.58347668373,99,16,0,0,0
4507,34,F,Rural,0,0,Informal,18746.941789667217,119,10,0,1,0
4508,51,M,Urban,1,0,Informal,20565.15808164418,47,26,1,0,1
4509,33,M,Urban,0,0,Self-Employed,15883.59642738179,19,34,1,1,0
4510,73,F,Rural,1,0,Self-Employed,23278.871289355247,25,29,0,0,0
4511,35,M,Urban,1,0,Self-Employed,5500.248985240837,115,9,0,0,0
4512,47,F,Rural,1,0,Informal,18090.755008652242,107,18,0,1,0
4513,25,M,Urban,0,0,Informal,12365.992351296261,84,4,0,1,0
4514,69,F,Rural,0,1,Self-Employed,13520.190359393666,81,28,0,0,0
4515,69,M,Rural,0,1,Self-Employed,9156.030056789188,37,37,0,0,0
4516,63,F,Rural,1,0,Informal,5707.855904407544,63,12,0,0,0
4517,38,M,Urban,0,1,Public Sector,4628.095072168579,44,26,1,0,0
4518,21,M,Urban,1,0,Self-Employed,15812.569579624289,47,43,1,0,0
4519,58,M,Rural,0,0,Public Sector,18220.53154690956,87,5,0,0,0
4520,42,F,Rural,1,0,Self-Employed,11029.91917573936,65,48,0,0,0
4521,74,F,Rural,0,1,Informal,12090.462358665678,51,16,0,0,0
4522,57,F,Rural,1,1,Private Sector,6876.426713569577,30,16,0,0,0
4523,48,M,Rural,1,0,Public Sector,18296.63435373768,78,35,0,1,0
4524,74,F,Rural,0,0,Self-Employed,12842.605475267666,54,17,0,0,0
4525,63,M,Urban,1,0,Public Sector,9131.926320986775,6,20,0,1,0
4526,44,F,Urban,1,1,Public Sector,24462.331488577565,82,10,0,0,0
4527,19,F,Urban,0,0,Self-Employed,20497.097315503997,40,6,1,0,1
4528,23,M,Rural,1,0,Informal,3580.751048895972,49,43,0,0,0
4529,43,F,Rural,0,0,Self-Employed,12725.248728577262,118,4,0,0,0
4530,50,F,Rural,0,0,Self-Employed,5684.133227163391,82,8,1,1,1
4531,19,M,Rural,0,0,Self-Employed,13679.317361467056,8,41,0,0,0
4532,25,M,Urban,1,0,Informal,982.9380462322124,88,39,0,1,0
4533,58,M,Urban,0,0,Self-Employed,14324.666568627237,35,10,0,1,0
4534,60,M,Rural,0,0,Private Sector,21625.102293000626,90,41,0,1,0
4535,19,M,Rural,1,0,Informal,11196.873475722712,42,36,0,0,0
4536,46,F,Urban,0,0,Informal,4818.645741216809,68,15,0,1,0
4537,22,M,Rural,0,0,Self-Employed,58519.731216973,83,3,0,0,0
4538,59,F,Rural,1,0,Informal,30846.896714336708,22,38,0,1,0
4539,65,F,Urban,1,0,Informal,7999.816612366834,17,34,0,1,0
4540,67,F,Rural,0,0,Self-Employed,9928.889848474208,84,22,0,1,0
4541,52,F,Rural,1,0,Private Sector,2507.893256269231,9,13,0,1,0
4542,53,M,Urban,0,0,Informal,17867.586430407504,98,17,0,0,0
4543,70,M,Urban,1,0,Informal,4091.3572877386387,52,13,0,0,0
4544,52,M,Rural,1,1,Informal,20850.12774856702,12,44,1,1,1
4545,43,F,Rural,0,0,Self-Employed,27799.589805407675,91,10,0,1,0
4546,61,F,Urban,0,1,Informal,11565.849656331604,107,22,0,1,0
4547,51,M,Urban,1,0,Informal,5221.082275915307,9,32,1,0,1
4548,66,M,Rural,0,0,Self-Employed,33230.93150288865,113,2,0,1,0
4549,47,F,Rural,1,0,Private Sector,12255.848992727411,50,25,0,1,0
4550,67,M,Urban,1,0,Informal,13181.94421066498,80,31,0,0,0
4551,20,F,Rural,1,0,Self-Employed,5806.8641016106685,32,26,0,0,0
4552,20,M,Rural,1,0,Self-Employed,14277.871299362241,14,32,0,1,0
4553,23,M,Rural,0,0,Informal,10401.371458156345,118,24,0,0,0
4554,49,M,Rural,1,0,Self-Employed,4226.93643248333,78,31,0,0,0
4555,58,M,Urban,1,0,Informal,35739.67993818146,31,48,0,1,0
4556,30,M,Rural,1,1,Informal,49977.245442828265,43,18,0,0,0
4557,26,F,Rural,0,0,Informal,27627.99551087552,91,17,0,1,0
4558,67,M,Urban,0,0,Informal,24516.20372001422,37,33,0,0,0
4559,60,F,Rural,1,0,Self-Employed,50216.871451164654,82,4,0,1,0
4560,54,M,Rural,1,0,Self-Employed,5292.387817131391,5,14,1,0,0
4561,45,M,Rural,0,0,Self-Employed,5241.800239853047,118,8,0,0,0
4562,41,M,Urban,1,0,Self-Employed,8782.423599291667,87,23,0,0,0
4563,19,M,Urban,0,0,Informal,15526.54625077435,41,6,0,1,0
4564,28,M,Urban,0,1,Private Sector,9681.033436546359,68,10,1,0,0
4565,69,M,Rural,0,0,Public Sector,5410.134093444778,21,21,0,0,0
4566,37,F,Rural,1,0,Informal,12290.084474827765,54,30,0,0,0
4567,58,F,Rural,1,0,Self-Employed,11344.850370027154,43,21,0,0,0
4568,58,F,Urban,1,0,Self-Employed,23982.55864761124,47,40,0,0,0
4569,35,M,Rural,1,1,Informal,12678.401706928644,97,39,0,0,0
4570,29,F,Urban,1,1,Informal,2666.1055456772874,50,4,0,0,0
4571,57,F,Urban,0,0,Informal,16653.862933319506,1,34,0,0,0
4572,23,M,Rural,1,1,Private Sector,43366.88132722649,54,1,0,0,0
4573,46,M,Rural,1,0,Self-Employed,12521.029137052898,7,8,0,0,0
4574,68,F,Rural,1,0,Self-Employed,26945.993605627955,57,38,0,0,0
4575,58,F,Rural,1,0,Public Sector,8167.548476182043,81,29,0,1,0
4576,61,M,Urban,0,0,Informal,19237.605336860852,12,16,0,0,0
4577,22,M,Rural,1,0,Private Sector,6743.616481944761,8,7,1,1,1
4578,29,F,Urban,0,0,Self-Employed,10044.934800424286,46,16,0,0,0
4579,33,M,Rural,0,0,Self-Employed,10108.388604718104,58,38,0,0,0
4580,34,F,Rural,1,0,Informal,17914.667729073848,8,28,0,1,0
4581,29,F,Urban,0,0,Informal,6327.7345246236055,39,6,0,0,0
4582,73,F,Urban,1,1,Informal,3789.9768041600155,93,24,0,1,0
4583,27,F,Rural,1,0,Informal,17820.642403083028,68,10,0,0,0
4584,58,M,Urban,0,0,Informal,17292.762346294214,63,6,0,1,0
4585,51,F,Urban,0,0,Informal,13386.636733737452,13,4,0,1,0
4586,52,F,Urban,1,0,Self-Employed,25805.261699158633,96,38,0,0,0
4587,30,F,Urban,1,0,Public Sector,10403.65254729383,71,8,0,0,0
4588,35,M,Rural,1,1,Informal,15322.882153322678,52,8,0,0,0
4589,52,M,Rural,1,1,Informal,9247.31030494913,74,43,0,0,0
4590,35,M,Urban,0,0,Self-Employed,9948.068564541223,19,41,0,0,0
4591,57,M,Rural,1,0,Self-Employed,16061.753121741816,81,25,0,1,0
4592,20,F,Rural,0,0,Self-Employed,75005.0428726074,36,38,0,1,0
4593,22,F,Rural,0,0,Private Sector,22155.943955842926,5,1,1,1,0
4594,59,F,Rural,1,0,Informal,18975.622445314635,28,8,1,1,0
4595,53,F,Rural,0,0,Informal,22714.858097320375,44,17,0,0,0
4596,20,M,Rural,0,0,Public Sector,1870.2001041179592,53,37,0,1,0
4597,69,M,Rural,1,0,Self-Employed,15793.682170650593,28,4,0,1,0
4598,18,M,Rural,0,0,Self-Employed,25346.652750672012,94,33,0,0,0
4599,72,M,Urban,0,0,Private Sector,13089.482118814713,32,3,1,0,0
4600,59,M,Urban,0,1,Informal,11819.218611592074,14,49,0,0,0
4601,74,M,Rural,1,0,Informal,5767.94932100527,27,10,0,0,0
4602,72,M,Rural,0,1,Informal,8649.827793099344,48,35,0,1,0
4603,35,F,Rural,0,0,Self-Employed,6280.636718394682,6,31,2,1,1
4604,61,M,Urban,0,0,Public Sector,27217.85529749843,11,19,0,1,0
4605,30,M,Urban,1,1,Informal,40674.52427523115,19,38,1,0,1
4606,44,M,Urban,1,0,Informal,57530.80726353995,47,31,0,0,0
4607,31,F,Urban,0,0,Self-Employed,6198.28241348366,114,22,0,0,0
4608,45,F,Rural,1,1,Informal,7167.362667155305,70,33,0,1,0
4609,67,M,Rural,1,0,Self-Employed,6716.126637984567,10,14,0,1,0
4610,42,M,Rural,0,0,Informal,5416.353598034672,9,37,0,1,0
4611,23,F,Rural,0,0,Public Sector,5486.733967673474,13,35,0,0,0
4612,36,F,Rural,0,0,Self-Employed,8100.062886561424,8,23,0,0,0
4613,62,F,Urban,1,1,Informal,24627.156268104598,61,32,0,1,0
4614,47,F,Rural,0,0,Self-Employed,6889.506987316355,87,41,0,0,0
4615,49,F,Urban,1,0,Self-Employed,28409.735969789268,52,32,1,1,0
4616,42,F,Rural,0,0,Informal,36533.951522827716,49,14,0,0,0
4617,34,M,Rural,1,0,Informal,15368.883588502686,71,13,1,1,1
4618,52,F,Urban,1,0,Self-Employed,32706.453330239743,42,48,0,1,0
4619,54,M,Rural,0,0,Self-Employed,4117.554792402336,97,40,0,0,0
4620,69,F,Rural,0,0,Self-Employed,7828.089395587343,82,15,0,1,0
4621,53,M,Rural,1,0,Informal,14236.384339871707,118,35,0,1,0
4622,74,M,Urban,1,0,Self-Employed,14626.792399376473,11,1,0,1,0
4623,65,F,Rural,0,0,Self-Employed,38384.50053959429,52,34,1,1,0
4624,22,F,Urban,0,1,Informal,5502.438989627013,103,10,0,0,0
4625,40,M,Urban,1,0,Informal,7962.183470468767,81,15,0,1,0
4626,39,F,Urban,0,1,Informal,11430.454832234736,93,46,0,0,0
4627,18,M,Rural,1,1,Self-Employed,8079.84242395999,56,6,1,0,0
4628,28,M,Urban,0,0,Informal,5313.05339458566,47,39,0,1,0
4629,61,F,Rural,1,0,Public Sector,8356.397142698419,90,20,0,1,0
4630,38,M,Urban,1,0,Informal,10052.753290266619,56,21,0,0,0
4631,26,M,Rural,0,0,Self-Employed,38950.95531314721,49,23,1,0,0
4632,34,F,Rural,1,0,Informal,5409.097182023632,48,45,0,0,0
4633,33,M,Rural,0,0,Self-Employed,23486.255279873363,15,25,0,0,0
4634,27,M,Urban,1,1,Self-Employed,33851.25239211,94,12,0,0,0
4635,23,M,Urban,1,1,Self-Employed,8118.878323781368,102,0,0,0,0
4636,61,F,Rural,0,1,Private Sector,15062.108328345927,4,11,0,0,0
4637,64,M,Rural,0,0,Informal,19395.02868530817,48,7,0,0,0
4638,46,M,Urban,1,1,Informal,16997.58758775559,80,6,1,0,0
4639,53,F,Urban,0,0,Informal,13065.593223351218,18,49,1,0,0
4640,70,M,Urban,1,0,Self-Employed,7107.901081804367,37,22,0,1,0
4641,66,M,Rural,0,0,Self-Employed,20785.02966122746,115,49,1,0,0
4642,19,F,Urban,1,0,Informal,9067.54372357614,93,25,0,1,0
4643,72,F,Urban,0,0,Self-Employed,12518.261190174147,105,10,0,0,0
4644,21,M,Rural,1,0,Informal,14082.351858228356,118,7,0,1,0
4645,19,F,Rural,0,0,Private Sector,24265.585374507347,82,37,2,0,1
4646,40,F,Rural,0,0,Informal,57203.82066995271,34,5,0,1,0
4647,60,M,Rural,0,0,Private Sector,6780.423953896532,114,2,0,0,0
4648,22,F,Urban,1,1,Self-Employed,12760.15599537776,54,19,0,0,0
4649,34,F,Rural,1,0,Private Sector,3731.215829984172,65,15,0,0,0
4650,32,F,Rural,1,0,Self-Employed,40021.67833003393,66,11,0,1,0
4651,40,F,Rural,0,0,Informal,12671.397436248939,66,25,0,0,0
4652,74,F,Urban,1,0,Self-Employed,9626.557667121304,66,28,0,1,0
4653,36,F,Urban,0,0,Informal,12756.597314883147,93,21,0,0,0
4654,29,F,Rural,1,0,Informal,13282.913845300465,19,26,0,1,0
4655,24,F,Urban,0,0,Informal,6812.752042158177,53,33,0,0,0
4656,29,F,Rural,1,0,Public Sector,31647.0172616163,70,8,1,1,0
4657,25,F,Urban,0,1,Self-Employed,20492.511148438236,67,18,0,0,0
4658,50,F,Urban,0,0,Informal,22910.69889896113,87,0,0,0,0
4659,41,M,Rural,0,1,Self-Employed,7101.173316256584,40,48,0,0,0
4660,46,M,Urban,0,0,Informal,6800.368101119038,113,32,0,1,0
4661,65,F,Rural,0,1,Informal,11172.184405210352,2,40,0,0,0
4662,51,M,Urban,0,0,Informal,23201.896900472817,87,38,0,1,0
4663,26,F,Rural,1,1,Informal,18276.65145457244,21,0,0,0,0
4664,39,F,Urban,1,0,Self-Employed,6567.413119922592,72,24,0,1,0
4665,35,F,Rural,0,0,Informal,20873.420011636757,3,43,0,0,0
4666,65,M,Rural,0,0,Informal,5621.345158910174,28,28,0,0,0
4667,35,F,Rural,1,0,Informal,7206.421176017517,47,29,0,1,0
4668,25,M,Urban,1,0,Public Sector,13879.964709788293,12,48,0,0,0
4669,59,F,Rural,0,0,Self-Employed,4792.677114366641,40,37,1,0,1
4670,42,M,Urban,1,0,Informal,5660.118929041838,76,38,0,0,0
4671,23,F,Rural,0,0,Self-Employed,42349.85360197548,20,39,0,0,0
4672,57,F,Urban,0,0,Informal,36498.84100258883,75,16,0,1,0
4673,29,F,Rural,1,0,Public Sector,76404.41110426986,56,48,0,0,0
4674,67,F,Rural,1,1,Informal,17544.24629549461,100,42,1,0,0
4675,65,M,Urban,1,1,Informal,20492.914893472454,76,1,0,1,0
4676,39,M,Rural,1,1,Informal,10808.16231120684,54,27,1,0,1
4677,49,M,Rural,0,0,Informal,9243.436459953,99,12,0,0,0
4678,50,F,Urban,0,1,Informal,24576.73190965533,21,26,0,1,0
4679,55,F,Rural,0,1,Self-Employed,36373.82557209406,68,40,0,1,0
4680,21,M,Rural,1,0,Informal,22956.25672643482,27,34,0,0,0
4681,36,M,Rural,0,0,Informal,6248.970113891084,54,39,0,0,0
4682,27,M,Urban,1,0,Self-Employed,16736.081274794542,57,21,0,0,0
4683,57,F,Urban,0,0,Self-Employed,6607.116042009612,72,3,1,0,1
4684,21,M,Urban,1,1,Public Sector,9437.280368004813,38,44,0,0,0
4685,47,M,Urban,0,0,Informal,45297.373211756145,79,3,0,1,0
4686,59,M,Rural,0,1,Public Sector,4686.110863023218,22,8,0,1,0
4687,72,M,Rural,1,0,Self-Employed,69354.08178605359,20,36,1,0,0
4688,34,M,Rural,0,0,Self-Employed,18989.67113639833,13,21,1,0,1
4689,18,M,Rural,1,0,Informal,8426.466393475499,58,23,0,1,0
4690,59,F,Rural,1,0,Informal,12920.82852475285,50,3,0,0,0
4691,18,F,Urban,0,0,Informal,7073.081153285138,99,8,0,1,0
4692,21,M,Rural,1,1,Self-Employed,7899.002718021626,41,35,0,0,0
4693,74,F,Rural,1,1,Self-Employed,12973.4422140146,70,28,0,0,0
4694,67,F,Rural,1,1,Informal,9403.960721678108,115,13,0,1,0
4695,58,F,Rural,1,1,Informal,5800.207081567744,74,20,0,0,0
4696,65,F,Rural,0,0,Public Sector,10248.581810184718,102,21,0,0,0
4697,22,M,Rural,0,0,Informal,4274.11004483735,61,46,0,1,0
4698,23,F,Rural,1,1,Self-Employed,4422.990261925817,22,44,0,1,0
4699,35,F,Rural,1,1,Private Sector,4386.908184305164,54,23,0,0,0
4700,19,F,Urban,0,0,Informal,46587.273696001306,90,9,1,0,1
4701,68,M,Urban,0,0,Self-Employed,16924.578753115482,14,28,0,1,0
4702,21,M,Urban,1,0,Self-Employed,19706.59533671995,58,0,0,1,0
4703,49,M,Urban,0,1,Informal,12345.313290841954,62,32,0,1,0
4704,66,F,Urban,1,0,Informal,18343.832851691477,111,28,0,0,0
4705,59,F,Rural,1,1,Public Sector,31341.543299301076,117,44,1,0,0
4706,31,M,Urban,0,0,Informal,16954.33002669796,73,21,0,0,0
4707,44,F,Rural,0,0,Informal,45446.3153834771,26,28,0,1,0
4708,49,M,Rural,1,0,Informal,11875.9981665467,25,2,1,0,1
4709,61,M,Rural,0,1,Self-Employed,19754.825159071683,72,41,0,1,0
4710,42,F,Rural,0,0,Informal,21487.647448071115,24,14,0,1,0
4711,34,F,Urban,0,0,Informal,5804.489138800511,81,37,0,0,0
4712,63,F,Rural,0,0,Informal,12660.165616894305,116,11,0,1,0
4713,68,F,Urban,1,1,Informal,2804.23474019412,23,17,0,0,0
4714,45,F,Urban,0,0,Self-Employed,11027.233909623072,110,13,0,0,0
4715,19,F,Rural,1,1,Public Sector,9786.20431778958,5,44,0,1,0
4716,46,M,Rural,1,0,Informal,9328.823974534493,58,39,0,0,0
4717,68,F,Rural,1,0,Self-Employed,8830.897075010662,46,35,0,0,0
4718,74,F,Rural,0,0,Self-Employed,18427.555559729815,68,15,0,1,0
4719,40,M,Urban,1,0,Self-Employed,6023.105267592341,58,36,0,0,0
4720,26,M,Urban,1,0,Self-Employed,54177.189146298624,66,24,0,1,0
4721,50,M,Urban,0,0,Informal,19264.281032898172,15,35,0,0,0
4722,65,M,Rural,1,0,Self-Employed,6435.923019653356,91,13,2,1,0
4723,71,F,Urban,1,1,Self-Employed,20533.14929417819,113,26,0,0,0
4724,20,M,Urban,1,1,Self-Employed,27116.708886361346,57,47,0,0,0
4725,34,F,Rural,0,0,Informal,16437.440996442227,102,3,0,1,0
4726,45,M,Rural,1,0,Informal,5471.8822101785445,15,38,0,1,0
4727,23,M,Rural,1,1,Informal,73266.0493708033,88,34,0,0,0
4728,68,M,Rural,0,0,Informal,20406.373098696706,39,21,0,0,0
4729,24,M,Urban,0,1,Informal,4509.580236021419,80,45,0,1,0
4730,55,F,Urban,0,0,Informal,14462.51019931135,68,36,0,0,0
4731,70,M,Rural,1,0,Informal,10257.546978603577,6,26,0,1,0
4732,57,M,Urban,0,0,Informal,12297.666457398827,42,15,0,0,0
4733,61,M,Rural,0,0,Private Sector,4708.147586555078,52,34,0,0,0
4734,33,M,Rural,0,0,Self-Employed,12778.050908185733,97,4,0,0,0
4735,65,F,Urban,1,0,Informal,6291.915258887352,14,12,0,0,0
4736,41,F,Urban,1,0,Self-Employed,9250.116709463442,113,21,0,1,0
4737,21,M,Urban,0,0,Informal,16680.208824131634,6,11,0,1,0
4738,38,F,Rural,1,1,Informal,8355.847700074812,29,28,0,1,0
4739,37,F,Urban,1,0,Self-Employed,9698.103027233296,17,43,0,0,0
4740,47,F,Urban,1,1,Informal,23581.27702943144,106,17,0,1,0
4741,33,F,Urban,1,0,Self-Employed,6009.7912863099455,68,20,0,1,0
4742,44,M,Rural,0,0,Informal,7282.91357596502,86,20,0,1,0
4743,42,F,Rural,1,1,Informal,4484.36157948196,82,36,0,1,0
4744,36,F,Urban,0,0,Informal,6334.285280406322,70,35,0,0,0
4745,57,M,Urban,0,0,Informal,13566.006070871108,36,11,0,0,0
4746,35,F,Rural,1,0,Self-Employed,20406.200918416893,16,44,0,1,0
4747,61,F,Rural,1,1,Informal,6419.460012922804,52,32,0,1,0
4748,32,M,Urban,1,0,Informal,19927.836051994676,49,44,0,1,0
4749,67,F,Rural,1,0,Informal,13308.992840956298,52,43,0,0,0
4750,38,F,Rural,0,0,Self-Employed,4047.8488278164705,119,28,0,0,0
4751,20,F,Rural,0,0,Self-Employed,14068.187188123668,16,35,1,1,0
4752,26,F,Rural,0,0,Self-Employed,31809.13486167413,78,31,0,1,0
4753,63,F,Urban,0,0,Self-Employed,2692.7409328775843,19,30,0,0,0
